,Datetime,Price type,Instrument,Price
61,2023-03-22 13:00:00,Adj Close,EURUSD=X,1.078283429145813
62,2023-03-22 14:00:00,Adj Close,EURUSD=X,1.0800302028656006
63,2023-03-22 15:00:00,Adj Close,EURUSD=X,1.0794472694396973
64,2023-03-22 16:00:00,Adj Close,EURUSD=X,1.080263614654541
65,2023-03-22 17:00:00,Adj Close,EURUSD=X,1.079563856124878
66,2023-03-22 18:00:00,Adj Close,EURUSD=X,1.0883761644363403
67,2023-03-22 19:00:00,Adj Close,EURUSD=X,1.0868383646011353
68,2023-03-22 20:00:00,Adj Close,EURUSD=X,1.0856584310531616
69,2023-03-22 21:00:00,Adj Close,EURUSD=X,1.0862481594085693
70,2023-03-22 22:00:00,Adj Close,EURUSD=X,1.0862481594085693
71,2023-03-22 23:00:00,Adj Close,EURUSD=X,1.0876659154891968
72,2023-03-23 00:00:00,Adj Close,EURUSD=X,1.0884946584701538
73,2023-03-23 01:00:00,Adj Close,EURUSD=X,1.0890873670578003
74,2023-03-23 02:00:00,Adj Close,EURUSD=X,1.0897995233535767
75,2023-03-23 03:00:00,Adj Close,EURUSD=X,1.090274691581726
76,2023-03-23 04:00:00,Adj Close,EURUSD=X,1.0907504558563232
77,2023-03-23 05:00:00,Adj Close,EURUSD=X,1.090869426727295
78,2023-03-23 06:00:00,Adj Close,EURUSD=X,1.0918222665786743
79,2023-03-23 07:00:00,Adj Close,EURUSD=X,1.090869426727295
80,2023-03-23 08:00:00,Adj Close,EURUSD=X,1.0901559591293335
81,2023-03-23 09:00:00,Adj Close,EURUSD=X,1.0888501405715942
82,2023-03-23 10:00:00,Adj Close,EURUSD=X,1.088020920753479
83,2023-03-23 11:00:00,Adj Close,EURUSD=X,1.087902545928955
84,2023-03-23 12:00:00,Adj Close,EURUSD=X,1.0877841711044312
85,2023-03-23 13:00:00,Adj Close,EURUSD=X,1.0888501405715942
86,2023-03-23 14:00:00,Adj Close,EURUSD=X,1.0894432067871094
87,2023-03-23 15:00:00,Adj Close,EURUSD=X,1.0893245935440063
88,2023-03-23 16:00:00,Adj Close,EURUSD=X,1.0897995233535767
89,2023-03-23 17:00:00,Adj Close,EURUSD=X,1.087074637413025
90,2023-03-23 18:00:00,Adj Close,EURUSD=X,1.084481120109558
91,2023-03-23 19:00:00,Adj Close,EURUSD=X,1.084481120109558
92,2023-03-23 20:00:00,Adj Close,EURUSD=X,1.0835410356521606
93,2023-03-23 21:00:00,Adj Close,EURUSD=X,1.0836584568023682
94,2023-03-23 22:00:00,Adj Close,EURUSD=X,1.0834236145019531
95,2023-03-23 23:00:00,Adj Close,EURUSD=X,1.0837758779525757
96,2023-03-24 00:00:00,Adj Close,EURUSD=X,1.0836584568023682
97,2023-03-24 01:00:00,Adj Close,EURUSD=X,1.0827198028564453
98,2023-03-24 02:00:00,Adj Close,EURUSD=X,1.082602620124817
99,2023-03-24 03:00:00,Adj Close,EURUSD=X,1.0830715894699097
100,2023-03-24 04:00:00,Adj Close,EURUSD=X,1.0836584568023682
101,2023-03-24 05:00:00,Adj Close,EURUSD=X,1.0836584568023682
102,2023-03-24 06:00:00,Adj Close,EURUSD=X,1.0831888914108276
103,2023-03-24 07:00:00,Adj Close,EURUSD=X,1.0830715894699097
104,2023-03-24 08:00:00,Adj Close,EURUSD=X,1.078283429145813
105,2023-03-24 09:00:00,Adj Close,EURUSD=X,1.0727311372756958
106,2023-03-24 10:00:00,Adj Close,EURUSD=X,1.0730764865875244
107,2023-03-24 11:00:00,Adj Close,EURUSD=X,1.0739984512329102
108,2023-03-24 12:00:00,Adj Close,EURUSD=X,1.075384497642517
109,2023-03-24 13:00:00,Adj Close,EURUSD=X,1.0760787725448608
110,2023-03-24 14:00:00,Adj Close,EURUSD=X,1.0757315158843994
111,2023-03-24 15:00:00,Adj Close,EURUSD=X,1.076310396194458
112,2023-03-24 16:00:00,Adj Close,EURUSD=X,1.0759629011154175
113,2023-03-24 17:00:00,Adj Close,EURUSD=X,1.0765421390533447
114,2023-03-24 18:00:00,Adj Close,EURUSD=X,1.076310396194458
115,2023-03-24 19:00:00,Adj Close,EURUSD=X,1.0761945247650146
116,2023-03-24 20:00:00,Adj Close,EURUSD=X,1.076310396194458
117,2023-03-24 21:00:00,Adj Close,EURUSD=X,1.0764262676239014
118,2023-03-24 22:00:00,Adj Close,EURUSD=X,
119,2023-03-27 00:00:00,Adj Close,EURUSD=X,1.0780508518218994
120,2023-03-27 01:00:00,Adj Close,EURUSD=X,1.0765421390533447
121,2023-03-27 02:00:00,Adj Close,EURUSD=X,1.0765421390533447
122,2023-03-27 03:00:00,Adj Close,EURUSD=X,1.0772379636764526
123,2023-03-27 04:00:00,Adj Close,EURUSD=X,1.077470064163208
124,2023-03-27 05:00:00,Adj Close,EURUSD=X,1.0768898725509644
125,2023-03-27 06:00:00,Adj Close,EURUSD=X,1.076774001121521
126,2023-03-27 07:00:00,Adj Close,EURUSD=X,1.076774001121521
127,2023-03-27 08:00:00,Adj Close,EURUSD=X,1.0751532316207886
128,2023-03-27 09:00:00,Adj Close,EURUSD=X,1.0773539543151855
129,2023-03-27 10:00:00,Adj Close,EURUSD=X,1.0770059823989868
130,2023-03-27 11:00:00,Adj Close,EURUSD=X,1.077470064163208
131,2023-03-27 12:00:00,Adj Close,EURUSD=X,1.07758629322052
132,2023-03-27 13:00:00,Adj Close,EURUSD=X,1.077470064163208
133,2023-03-27 14:00:00,Adj Close,EURUSD=X,1.0788650512695312
134,2023-03-27 15:00:00,Adj Close,EURUSD=X,1.078399658203125
135,2023-03-27 16:00:00,Adj Close,EURUSD=X,1.079214334487915
136,2023-03-27 17:00:00,Adj Close,EURUSD=X,1.0794472694396973
137,2023-03-27 18:00:00,Adj Close,EURUSD=X,1.0797970294952393
138,2023-03-27 19:00:00,Adj Close,EURUSD=X,1.0797970294952393
139,2023-03-27 20:00:00,Adj Close,EURUSD=X,1.07991361618042
140,2023-03-27 21:00:00,Adj Close,EURUSD=X,1.0801469087600708
141,2023-03-27 22:00:00,Adj Close,EURUSD=X,1.0800302028656006
142,2023-03-27 23:00:00,Adj Close,EURUSD=X,1.0801469087600708
143,2023-03-28 00:00:00,Adj Close,EURUSD=X,1.080964207649231
144,2023-03-28 01:00:00,Adj Close,EURUSD=X,1.0820168256759644
145,2023-03-28 02:00:00,Adj Close,EURUSD=X,1.0817828178405762
146,2023-03-28 03:00:00,Adj Close,EURUSD=X,1.0816657543182373
147,2023-03-28 04:00:00,Adj Close,EURUSD=X,1.0817828178405762
148,2023-03-28 05:00:00,Adj Close,EURUSD=X,1.0816657543182373
149,2023-03-28 06:00:00,Adj Close,EURUSD=X,1.0813149213790894
150,2023-03-28 07:00:00,Adj Close,EURUSD=X,1.0813149213790894
151,2023-03-28 08:00:00,Adj Close,EURUSD=X,1.08236825466156
152,2023-03-28 09:00:00,Adj Close,EURUSD=X,1.0814317464828491
153,2023-03-28 10:00:00,Adj Close,EURUSD=X,1.0818997621536255
154,2023-03-28 11:00:00,Adj Close,EURUSD=X,1.0824854373931885
155,2023-03-28 12:00:00,Adj Close,EURUSD=X,1.0835410356521606
156,2023-03-28 13:00:00,Adj Close,EURUSD=X,1.0842459201812744
157,2023-03-28 14:00:00,Adj Close,EURUSD=X,1.0828369855880737
158,2023-03-28 15:00:00,Adj Close,EURUSD=X,1.0835410356521606
159,2023-03-28 16:00:00,Adj Close,EURUSD=X,1.0848339796066284
160,2023-03-28 17:00:00,Adj Close,EURUSD=X,1.084481120109558
161,2023-03-28 18:00:00,Adj Close,EURUSD=X,1.0841283798217773
162,2023-03-28 19:00:00,Adj Close,EURUSD=X,1.0845986604690552
163,2023-03-28 20:00:00,Adj Close,EURUSD=X,1.0850694179534912
164,2023-03-28 21:00:00,Adj Close,EURUSD=X,1.0848339796066284
165,2023-03-28 22:00:00,Adj Close,EURUSD=X,1.084481120109558
166,2023-03-28 23:00:00,Adj Close,EURUSD=X,1.084481120109558
167,2023-03-29 00:00:00,Adj Close,EURUSD=X,1.0842459201812744
168,2023-03-29 01:00:00,Adj Close,EURUSD=X,1.0849517583847046
169,2023-03-29 02:00:00,Adj Close,EURUSD=X,1.0847163200378418
170,2023-03-29 03:00:00,Adj Close,EURUSD=X,1.0842459201812744
171,2023-03-29 04:00:00,Adj Close,EURUSD=X,1.0840108394622803
172,2023-03-29 05:00:00,Adj Close,EURUSD=X,1.0841283798217773
173,2023-03-29 06:00:00,Adj Close,EURUSD=X,1.0836584568023682
174,2023-03-29 07:00:00,Adj Close,EURUSD=X,1.0827198028564453
175,2023-03-29 08:00:00,Adj Close,EURUSD=X,1.0841283798217773
176,2023-03-29 09:00:00,Adj Close,EURUSD=X,1.0835410356521606
177,2023-03-29 10:00:00,Adj Close,EURUSD=X,1.0862481594085693
178,2023-03-29 11:00:00,Adj Close,EURUSD=X,1.0860122442245483
179,2023-03-29 12:00:00,Adj Close,EURUSD=X,1.0857763290405273
180,2023-03-29 13:00:00,Adj Close,EURUSD=X,1.0857763290405273
181,2023-03-29 14:00:00,Adj Close,EURUSD=X,1.0849517583847046
182,2023-03-29 15:00:00,Adj Close,EURUSD=X,1.0835410356521606
183,2023-03-29 16:00:00,Adj Close,EURUSD=X,1.0827198028564453
184,2023-03-29 17:00:00,Adj Close,EURUSD=X,1.0830715894699097
185,2023-03-29 18:00:00,Adj Close,EURUSD=X,1.0850694179534912
186,2023-03-29 19:00:00,Adj Close,EURUSD=X,1.0847163200378418
187,2023-03-29 20:00:00,Adj Close,EURUSD=X,1.0842459201812744
188,2023-03-29 21:00:00,Adj Close,EURUSD=X,1.0848339796066284
189,2023-03-29 22:00:00,Adj Close,EURUSD=X,1.0845986604690552
190,2023-03-29 23:00:00,Adj Close,EURUSD=X,1.0847163200378418
191,2023-03-30 00:00:00,Adj Close,EURUSD=X,1.0845986604690552
192,2023-03-30 01:00:00,Adj Close,EURUSD=X,1.0843634605407715
193,2023-03-30 02:00:00,Adj Close,EURUSD=X,1.0835410356521606
194,2023-03-30 03:00:00,Adj Close,EURUSD=X,1.0834236145019531
195,2023-03-30 04:00:00,Adj Close,EURUSD=X,1.0835410356521606
196,2023-03-30 05:00:00,Adj Close,EURUSD=X,1.0842459201812744
197,2023-03-30 06:00:00,Adj Close,EURUSD=X,1.084481120109558
198,2023-03-30 07:00:00,Adj Close,EURUSD=X,1.0854227542877197
199,2023-03-30 08:00:00,Adj Close,EURUSD=X,1.0856584310531616
200,2023-03-30 09:00:00,Adj Close,EURUSD=X,1.0875475406646729
201,2023-03-30 10:00:00,Adj Close,EURUSD=X,1.0863661766052246
202,2023-03-30 11:00:00,Adj Close,EURUSD=X,1.0883761644363403
203,2023-03-30 12:00:00,Adj Close,EURUSD=X,1.088139295578003
204,2023-03-30 13:00:00,Adj Close,EURUSD=X,1.091226577758789
205,2023-03-30 14:00:00,Adj Close,EURUSD=X,1.091941475868225
206,2023-03-30 15:00:00,Adj Close,EURUSD=X,1.0918222665786743
207,2023-03-30 16:00:00,Adj Close,EURUSD=X,1.0901559591293335
208,2023-03-30 17:00:00,Adj Close,EURUSD=X,1.0907504558563232
209,2023-03-30 18:00:00,Adj Close,EURUSD=X,1.0903936624526978
210,2023-03-30 19:00:00,Adj Close,EURUSD=X,1.090869426727295
211,2023-03-30 20:00:00,Adj Close,EURUSD=X,1.090869426727295
212,2023-03-30 21:00:00,Adj Close,EURUSD=X,1.090869426727295
213,2023-03-30 22:00:00,Adj Close,EURUSD=X,1.0906314849853516
214,2023-03-30 23:00:00,Adj Close,EURUSD=X,1.0906314849853516
215,2023-03-31 00:00:00,Adj Close,EURUSD=X,1.0907504558563232
216,2023-03-31 01:00:00,Adj Close,EURUSD=X,1.0918222665786743
217,2023-03-31 02:00:00,Adj Close,EURUSD=X,1.0914647579193115
218,2023-03-31 03:00:00,Adj Close,EURUSD=X,1.0911074876785278
219,2023-03-31 04:00:00,Adj Close,EURUSD=X,1.0909883975982666
220,2023-03-31 05:00:00,Adj Close,EURUSD=X,1.0905125141143799
221,2023-03-31 06:00:00,Adj Close,EURUSD=X,1.0901559591293335
222,2023-03-31 07:00:00,Adj Close,EURUSD=X,1.0907504558563232
223,2023-03-31 08:00:00,Adj Close,EURUSD=X,1.0890873670578003
224,2023-03-31 09:00:00,Adj Close,EURUSD=X,1.0893245935440063
225,2023-03-31 10:00:00,Adj Close,EURUSD=X,1.0890873670578003
226,2023-03-31 11:00:00,Adj Close,EURUSD=X,1.087074637413025
227,2023-03-31 12:00:00,Adj Close,EURUSD=X,1.08695650100708
228,2023-03-31 13:00:00,Adj Close,EURUSD=X,1.0888501405715942
229,2023-03-31 14:00:00,Adj Close,EURUSD=X,1.089680790901184
230,2023-03-31 15:00:00,Adj Close,EURUSD=X,1.08695650100708
231,2023-03-31 16:00:00,Adj Close,EURUSD=X,1.0875475406646729
232,2023-03-31 17:00:00,Adj Close,EURUSD=X,1.087074637413025
233,2023-03-31 18:00:00,Adj Close,EURUSD=X,1.0856584310531616
234,2023-03-31 19:00:00,Adj Close,EURUSD=X,1.0857763290405273
235,2023-03-31 20:00:00,Adj Close,EURUSD=X,1.0847163200378418
236,2023-03-31 21:00:00,Adj Close,EURUSD=X,1.084481120109558
237,2023-03-31 22:00:00,Adj Close,EURUSD=X,1.0847163200378418
238,2023-03-31 23:00:00,Adj Close,EURUSD=X,
239,2023-04-03 00:00:00,Adj Close,EURUSD=X,1.0806137323379517
240,2023-04-03 01:00:00,Adj Close,EURUSD=X,1.0817828178405762
241,2023-04-03 02:00:00,Adj Close,EURUSD=X,1.08119797706604
242,2023-04-03 03:00:00,Adj Close,EURUSD=X,1.0797970294952393
243,2023-04-03 04:00:00,Adj Close,EURUSD=X,1.0793308019638062
244,2023-04-03 05:00:00,Adj Close,EURUSD=X,1.079563856124878
245,2023-04-03 06:00:00,Adj Close,EURUSD=X,1.0797970294952393
246,2023-04-03 07:00:00,Adj Close,EURUSD=X,1.0817828178405762
247,2023-04-03 08:00:00,Adj Close,EURUSD=X,1.0842459201812744
248,2023-04-03 09:00:00,Adj Close,EURUSD=X,1.084481120109558
249,2023-04-03 10:00:00,Adj Close,EURUSD=X,1.0854227542877197
250,2023-04-03 11:00:00,Adj Close,EURUSD=X,1.0874292850494385
251,2023-04-03 12:00:00,Adj Close,EURUSD=X,1.0876659154891968
252,2023-04-03 13:00:00,Adj Close,EURUSD=X,1.0868383646011353
253,2023-04-03 14:00:00,Adj Close,EURUSD=X,1.0887316465377808
254,2023-04-03 15:00:00,Adj Close,EURUSD=X,1.0888501405715942
255,2023-04-03 16:00:00,Adj Close,EURUSD=X,1.089561939239502
256,2023-04-03 17:00:00,Adj Close,EURUSD=X,1.0892059803009033
257,2023-04-03 18:00:00,Adj Close,EURUSD=X,1.0892059803009033
258,2023-04-03 19:00:00,Adj Close,EURUSD=X,1.0899182558059692
259,2023-04-03 20:00:00,Adj Close,EURUSD=X,1.0909883975982666
260,2023-04-03 21:00:00,Adj Close,EURUSD=X,1.0906314849853516
261,2023-04-03 22:00:00,Adj Close,EURUSD=X,1.0905125141143799
262,2023-04-03 23:00:00,Adj Close,EURUSD=X,1.0906314849853516
263,2023-04-04 00:00:00,Adj Close,EURUSD=X,1.0909883975982666
264,2023-04-04 01:00:00,Adj Close,EURUSD=X,1.0906314849853516
265,2023-04-04 02:00:00,Adj Close,EURUSD=X,1.0899182558059692
266,2023-04-04 03:00:00,Adj Close,EURUSD=X,1.089561939239502
267,2023-04-04 04:00:00,Adj Close,EURUSD=X,1.0892059803009033
268,2023-04-04 05:00:00,Adj Close,EURUSD=X,1.089680790901184
269,2023-04-04 06:00:00,Adj Close,EURUSD=X,1.0889687538146973
270,2023-04-04 07:00:00,Adj Close,EURUSD=X,1.0909883975982666
271,2023-04-04 08:00:00,Adj Close,EURUSD=X,1.0927767753601074
272,2023-04-04 09:00:00,Adj Close,EURUSD=X,1.091941475868225
273,2023-04-04 10:00:00,Adj Close,EURUSD=X,1.0934937000274658
274,2023-04-04 11:00:00,Adj Close,EURUSD=X,1.0922993421554565
275,2023-04-04 12:00:00,Adj Close,EURUSD=X,1.0905125141143799
276,2023-04-04 13:00:00,Adj Close,EURUSD=X,1.0894432067871094
277,2023-04-04 14:00:00,Adj Close,EURUSD=X,1.0906314849853516
278,2023-04-04 15:00:00,Adj Close,EURUSD=X,1.0972130298614502
279,2023-04-04 16:00:00,Adj Close,EURUSD=X,1.0955302715301514
280,2023-04-04 17:00:00,Adj Close,EURUSD=X,1.0949305295944214
281,2023-04-04 18:00:00,Adj Close,EURUSD=X,1.09505033493042
282,2023-04-04 19:00:00,Adj Close,EURUSD=X,1.095650315284729
283,2023-04-04 20:00:00,Adj Close,EURUSD=X,1.0960105657577515
284,2023-04-04 21:00:00,Adj Close,EURUSD=X,1.0958904027938843
285,2023-04-04 22:00:00,Adj Close,EURUSD=X,1.0958904027938843
286,2023-04-04 23:00:00,Adj Close,EURUSD=X,1.0961307287216187
287,2023-04-05 00:00:00,Adj Close,EURUSD=X,1.0960105657577515
288,2023-04-05 01:00:00,Adj Close,EURUSD=X,1.096611499786377
289,2023-04-05 02:00:00,Adj Close,EURUSD=X,1.0962508916854858
290,2023-04-05 03:00:00,Adj Close,EURUSD=X,1.0964912176132202
291,2023-04-05 04:00:00,Adj Close,EURUSD=X,1.096611499786377
292,2023-04-05 05:00:00,Adj Close,EURUSD=X,1.095650315284729
293,2023-04-05 06:00:00,Adj Close,EURUSD=X,1.0962508916854858
294,2023-04-05 07:00:00,Adj Close,EURUSD=X,1.095170259475708
295,2023-04-05 08:00:00,Adj Close,EURUSD=X,1.0952903032302856
296,2023-04-05 09:00:00,Adj Close,EURUSD=X,1.0957703590393066
297,2023-04-05 10:00:00,Adj Close,EURUSD=X,1.095650315284729
298,2023-04-05 11:00:00,Adj Close,EURUSD=X,1.0948106050491333
299,2023-04-05 12:00:00,Adj Close,EURUSD=X,1.0945708751678467
300,2023-04-05 13:00:00,Adj Close,EURUSD=X,1.0961307287216187
301,2023-04-05 14:00:00,Adj Close,EURUSD=X,1.0944511890411377
302,2023-04-05 15:00:00,Adj Close,EURUSD=X,1.0914647579193115
303,2023-04-05 16:00:00,Adj Close,EURUSD=X,1.091941475868225
304,2023-04-05 17:00:00,Adj Close,EURUSD=X,1.0900371074676514
305,2023-04-05 18:00:00,Adj Close,EURUSD=X,1.090274691581726
306,2023-04-05 19:00:00,Adj Close,EURUSD=X,1.091226577758789
307,2023-04-05 20:00:00,Adj Close,EURUSD=X,1.090869426727295
308,2023-04-05 21:00:00,Adj Close,EURUSD=X,1.0909883975982666
309,2023-04-05 22:00:00,Adj Close,EURUSD=X,1.091226577758789
310,2023-04-05 23:00:00,Adj Close,EURUSD=X,1.091226577758789
311,2023-04-06 00:00:00,Adj Close,EURUSD=X,1.0906314849853516
312,2023-04-06 01:00:00,Adj Close,EURUSD=X,1.089680790901184
313,2023-04-06 02:00:00,Adj Close,EURUSD=X,1.0897995233535767
314,2023-04-06 03:00:00,Adj Close,EURUSD=X,1.0889687538146973
315,2023-04-06 04:00:00,Adj Close,EURUSD=X,1.089561939239502
316,2023-04-06 05:00:00,Adj Close,EURUSD=X,1.0899182558059692
317,2023-04-06 06:00:00,Adj Close,EURUSD=X,1.089680790901184
318,2023-04-06 07:00:00,Adj Close,EURUSD=X,1.090869426727295
319,2023-04-06 08:00:00,Adj Close,EURUSD=X,1.0909883975982666
320,2023-04-06 09:00:00,Adj Close,EURUSD=X,1.090274691581726
321,2023-04-06 10:00:00,Adj Close,EURUSD=X,1.0911074876785278
322,2023-04-06 11:00:00,Adj Close,EURUSD=X,1.090274691581726
323,2023-04-06 12:00:00,Adj Close,EURUSD=X,1.091941475868225
324,2023-04-06 13:00:00,Adj Close,EURUSD=X,1.089561939239502
325,2023-04-06 14:00:00,Adj Close,EURUSD=X,1.0899182558059692
326,2023-04-06 15:00:00,Adj Close,EURUSD=X,1.0925379991531372
327,2023-04-06 16:00:00,Adj Close,EURUSD=X,1.0928961038589478
328,2023-04-06 17:00:00,Adj Close,EURUSD=X,1.0937328338623047
329,2023-04-06 18:00:00,Adj Close,EURUSD=X,1.0937328338623047
330,2023-04-06 19:00:00,Adj Close,EURUSD=X,1.0937328338623047
331,2023-04-06 20:00:00,Adj Close,EURUSD=X,1.0924185514450073
332,2023-04-06 21:00:00,Adj Close,EURUSD=X,1.0922993421554565
333,2023-04-06 22:00:00,Adj Close,EURUSD=X,1.0921800136566162
334,2023-04-06 23:00:00,Adj Close,EURUSD=X,1.091941475868225
335,2023-04-07 00:00:00,Adj Close,EURUSD=X,1.0922993421554565
336,2023-04-07 01:00:00,Adj Close,EURUSD=X,1.091941475868225
337,2023-04-07 02:00:00,Adj Close,EURUSD=X,1.0920606851577759
338,2023-04-07 03:00:00,Adj Close,EURUSD=X,1.0926573276519775
339,2023-04-07 04:00:00,Adj Close,EURUSD=X,1.0922993421554565
340,2023-04-07 05:00:00,Adj Close,EURUSD=X,1.0918222665786743
341,2023-04-07 06:00:00,Adj Close,EURUSD=X,1.0920606851577759
342,2023-04-07 07:00:00,Adj Close,EURUSD=X,1.0921800136566162
343,2023-04-07 08:00:00,Adj Close,EURUSD=X,1.0918222665786743
344,2023-04-07 09:00:00,Adj Close,EURUSD=X,1.091941475868225
345,2023-04-07 10:00:00,Adj Close,EURUSD=X,1.0917030572891235
346,2023-04-07 11:00:00,Adj Close,EURUSD=X,1.0925379991531372
347,2023-04-07 12:00:00,Adj Close,EURUSD=X,1.0920606851577759
348,2023-04-07 13:00:00,Adj Close,EURUSD=X,1.0907504558563232
349,2023-04-07 14:00:00,Adj Close,EURUSD=X,1.0903936624526978
350,2023-04-07 15:00:00,Adj Close,EURUSD=X,1.0917030572891235
351,2023-04-07 16:00:00,Adj Close,EURUSD=X,1.0914647579193115
352,2023-04-07 17:00:00,Adj Close,EURUSD=X,1.0913456678390503
353,2023-04-07 18:00:00,Adj Close,EURUSD=X,1.0909883975982666
354,2023-04-07 19:00:00,Adj Close,EURUSD=X,1.0911074876785278
355,2023-04-07 20:00:00,Adj Close,EURUSD=X,1.0909883975982666
356,2023-04-07 21:00:00,Adj Close,EURUSD=X,1.090869426727295
357,2023-04-07 22:00:00,Adj Close,EURUSD=X,1.0907504558563232
358,2023-04-10 00:00:00,Adj Close,EURUSD=X,1.0917030572891235
359,2023-04-10 01:00:00,Adj Close,EURUSD=X,1.0906314849853516
360,2023-04-10 02:00:00,Adj Close,EURUSD=X,1.0903936624526978
361,2023-04-10 03:00:00,Adj Close,EURUSD=X,1.0901559591293335
362,2023-04-10 04:00:00,Adj Close,EURUSD=X,1.090274691581726
363,2023-04-10 05:00:00,Adj Close,EURUSD=X,1.0899182558059692
364,2023-04-10 06:00:00,Adj Close,EURUSD=X,1.090274691581726
365,2023-04-10 07:00:00,Adj Close,EURUSD=X,1.090869426727295
366,2023-04-10 08:00:00,Adj Close,EURUSD=X,1.091941475868225
367,2023-04-10 09:00:00,Adj Close,EURUSD=X,1.0914647579193115
368,2023-04-10 10:00:00,Adj Close,EURUSD=X,1.0909883975982666
369,2023-04-10 11:00:00,Adj Close,EURUSD=X,1.0913456678390503
